Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2020-01-30 23:59:39;2020-01-31 08:52:11;100%;86%;;0;0;Normal;101.7;;48.1;31951.8;30460.7;213.0;2020-01-31 08:45:00;2020-01-31 08:55:00;true;3754.0;32.0;No weather;
2020-02-02 23:08:45;2020-02-03 07:02:19;75%;78%;;0;0;Normal;99.2;;93.7;28414.3;27183.0;189.4;2020-02-03 06:55:00;2020-02-03 07:05:00;true;3651.0;32.0;No weather;
2020-02-03 22:21:19;2020-02-04 06:38:26;81%;90%;;0;0;Normal;100.1;;87.5;29827.5;26546.5;2485.6;2020-02-04 06:35:00;2020-02-04 06:45:00;true;3021.0;32.0;No weather;
2020-02-04 22:59:13;2020-02-05 06:43:49;90%;92%;;0;0;Normal;99.4;;43.6;27876.8;23602.3;1486.8;2020-02-05 06:40:00;2020-02-05 06:50:00;true;2851.0;32.0;No weather;
2020-02-05 23:06:36;2020-02-06 06:59:52;92%;94%;;0;0;Normal;100.5;;43.5;28396.3;24704.8;2177.1;2020-02-06 06:50:00;2020-02-06 07:00:00;true;3452.0;32.0;No weather;
2020-02-06 23:25:41;2020-02-07 07:01:35;88%;96%;;0;0;Normal;98.7;;45.1;27353.6;23159.4;2279.5;2020-02-07 06:55:00;2020-02-07 07:05:00;true;2834.0;32.0;No weather;
2020-02-09 22:34:39;2020-02-10 06:57:05;86%;92%;;0;0;Normal;102.0;;77.4;30146.0;27633.9;2512.2;2020-02-10 06:55:00;2020-02-10 07:05:00;true;2643.0;32.0;No weather;
2020-02-10 23:09:05;2020-02-11 07:03:46;89%;94%;;0;0;Normal;101.0;;53.4;28481.6;23639.7;2183.6;2020-02-11 07:00:00;2020-02-11 07:10:00;true;3674.0;32.0;No weather;
2020-02-11 23:05:29;2020-02-12 06:54:30;90%;67%;;0;0;Normal;100.4;;45.1;28140.4;24575.9;2814.0;2020-02-12 06:55:00;2020-02-12 07:05:00;false;0.0;32.0;No weather;
2020-02-12 22:24:58;2020-02-13 07:04:23;77%;95%;;0;0;Normal;100.8;;109.0;31164.9;27113.5;1973.8;2020-02-13 06:55:00;2020-02-13 07:05:00;true;1914.0;32.0;No weather;
2020-02-17 22:32:19;2020-02-18 06:56:14;82%;0%;;0;0;Normal;101.8;;88.8;30234.8;24691.8;3426.6;2020-02-18 06:55:00;2020-02-18 07:05:00;true;2613.0;32.0;No weather;
2020-02-18 23:00:52;2020-02-19 07:04:37;92%;95%;;0;0;Normal;100.7;;47.4;29025.7;26606.9;2418.8;2020-02-19 06:55:00;2020-02-19 07:05:00;true;1689.0;32.0;No weather;
2020-02-19 22:26:55;2020-02-20 06:56:31;82%;95%;;0;0;Normal;101.9;;92.0;30575.3;27619.7;2955.6;2020-02-20 06:55:00;2020-02-20 07:05:00;true;878.0;32.0;No weather;
2020-02-20 23:23:48;2020-02-21 06:57:32;88%;94%;;0;0;Normal;102.1;;42.3;27224.1;22777.5;2268.7;2020-02-21 06:55:00;2020-02-21 07:05:00;true;2564.0;32.0;No weather;
2020-02-23 22:37:45;2020-02-24 06:58:03;81%;94%;;0;0;Normal;101.0;;89.5;30018.5;26316.2;2701.7;2020-02-24 06:55:00;2020-02-24 07:05:00;true;2243.0;32.0;No weather;
2020-02-24 23:03:28;2020-02-25 07:06:47;85%;95%;;0;0;Normal;100.4;;69.6;28998.4;23295.4;3576.5;2020-02-25 06:55:00;2020-02-25 07:05:00;true;3965.0;32.0;No weather;
2020-02-25 23:04:06;2020-02-26 07:02:08;91%;97%;;0;0;Normal;100.2;;49.5;28681.7;23710.2;2772.6;2020-02-26 06:55:00;2020-02-26 07:05:00;true;5385.0;32.0;No weather;
2020-02-26 22:17:12;2020-02-27 07:08:44;100%;96%;;0;0;Normal;99.7;;0.0;31892.5;31254.7;637.9;2020-02-27 06:55:00;2020-02-27 07:05:00;true;0.0;32.0;No weather;
2020-02-27 23:20:35;2020-02-28 07:01:43;89%;94%;;0;0;Normal;100.1;;45.2;27668.1;24071.2;1475.6;2020-02-28 07:00:00;2020-02-28 07:10:00;true;2485.0;32.0;No weather;
2020-02-28 22:27:28;2020-02-29 06:47:41;68%;91%;;0;0;Normal;100.9;;127.3;30012.4;24009.9;1600.7;2020-02-29 06:45:00;2020-02-29 06:55:00;true;1951.0;32.0;No weather;
2020-02-29 22:01:14;2020-03-01 06:19:35;84%;91%;;0;0;Normal;100.8;;80.2;29901.7;23821.7;1794.1;2020-03-01 06:10:00;2020-03-01 06:20:00;true;3888.0;32.0;No weather;
2020-03-01 23:03:13;2020-03-02 06:51:16;91%;90%;;0;0;Normal;101.2;;43.3;28082.5;25835.9;1310.5;2020-03-02 07:00:00;2020-03-02 07:10:00;true;2767.0;32.0;No weather;
2020-03-02 22:16:46;2020-03-03 07:15:10;88%;90%;;0;0;Normal;99.9;;87.7;32304.4;26920.3;1615.2;2020-03-03 07:05:00;2020-03-03 07:15:00;true;3479.0;32.0;No weather;
2020-03-03 22:51:18;2020-03-04 06:53:58;90%;90%;;0;0;Normal;98.9;;52.7;28960.0;23264.6;4150.9;2020-03-04 07:05:00;2020-03-04 07:15:00;true;5153.0;32.0;No weather;
2020-03-04 22:26:55;2020-03-05 07:07:11;79%;92%;;0;0;Normal;100.2;;105.1;31216.0;26117.4;4058.1;2020-03-05 07:05:00;2020-03-05 07:15:00;true;4593.0;32.0;No weather;
2020-03-05 23:21:04;2020-03-06 07:15:02;86%;93%;;0;0;Normal;100.8;;59.6;28438.1;25783.9;1895.9;2020-03-06 07:05:00;2020-03-06 07:15:00;true;1918.0;32.0;No weather;
2020-03-08 22:39:20;2020-03-09 07:07:56;80%;85%;;0;0;Normal;101.9;;95.1;30515.5;25429.6;4373.9;2020-03-09 07:05:00;2020-03-09 07:15:00;true;3119.0;32.0;No weather;
2020-03-09 23:36:59;2020-03-10 07:14:22;90%;83%;;0;0;Normal;101.5;;37.5;27443.0;23418.0;2378.4;2020-03-10 07:05:00;2020-03-10 07:15:00;true;5787.0;32.0;No weather;
2020-03-10 23:47:39;2020-03-11 07:15:32;80%;91%;;0;0;Normal;100.6;;63.3;26873.4;25261.0;1612.4;2020-03-11 07:05:00;2020-03-11 07:15:00;true;1817.0;32.0;No weather;
2020-03-11 23:04:06;2020-03-12 07:06:51;80%;91%;;0;0;Normal;100.9;;83.2;28964.9;24040.9;2317.2;2020-03-12 07:05:00;2020-03-12 07:15:00;true;2432.0;32.0;No weather;
2020-03-12 22:57:31;2020-03-13 07:10:43;92%;97%;;0;0;Normal;100.9;;52.5;29592.6;26041.5;2860.6;2020-03-13 07:00:00;2020-03-13 07:10:00;true;4853.0;32.0;No weather;
2020-03-16 00:33:29;2020-03-16 08:07:57;87%;79%;;0;0;Normal;102.4;;47.6;27267.8;21632.5;2272.3;2020-03-16 08:30:00;2020-03-16 08:40:00;true;3897.0;32.0;No weather;
2020-03-17 00:06:21;2020-03-17 08:07:12;92%;96%;;0;0;Normal;102.0;;47.4;28851.2;26639.3;1346.4;2020-03-17 08:00:00;2020-03-17 08:10:00;true;2034.0;32.0;No weather;
2020-03-18 00:39:21;2020-03-18 08:33:55;89%;94%;;0;0;Normal;101.6;;52.5;28474.3;24298.1;569.5;2020-03-18 08:45:00;2020-03-18 08:55:00;true;2903.0;32.0;No weather;
2020-03-19 00:36:49;2020-03-19 08:17:50;0%;72%;;0;0;Normal;101.9;;0.0;0.0;24618.2;553.2;2020-03-19 08:35:00;2020-03-19 08:45:00;false;0.0;32.0;No weather;
2020-03-20 00:34:33;2020-03-20 08:20:38;88%;96%;;0;0;Normal;101.2;;51.1;27964.5;24888.4;559.3;2020-03-20 08:40:00;2020-03-20 08:50:00;true;2074.0;32.0;No weather;
2020-03-23 00:31:40;2020-03-23 08:33:18;100%;98%;;0;0;Normal;102.8;;0.0;28898.3;28320.4;578.0;2020-03-23 08:40:00;2020-03-23 08:50:00;true;0.0;32.0;No weather;
2020-03-24 00:11:34;2020-03-24 08:36:07;96%;97%;;0;0;Normal;100.6;;46.9;30273.0;28355.8;605.5;2020-03-24 08:30:00;2020-03-24 08:40:00;true;995.0;32.0;No weather;
2020-03-25 00:10:09;2020-03-25 08:40:34;99%;98%;;0;0;Normal;101.2;;40.7;30624.5;26643.3;1735.4;2020-03-25 08:30:00;2020-03-25 08:40:00;true;2056.0;32.0;No weather;
2020-03-26 00:06:38;2020-03-26 08:39:41;95%;98%;;0;0;Normal;100.9;;54.9;30783.9;28321.2;2462.7;2020-03-26 08:30:00;2020-03-26 08:40:00;true;2319.0;32.0;No weather;
2020-03-27 00:02:44;2020-03-27 08:33:47;94%;99%;;0;0;Normal;100.0;;55.6;30663.2;27392.5;1124.3;2020-03-27 08:25:00;2020-03-27 08:35:00;true;205.0;32.0;No weather;
2020-03-30 00:23:15;2020-03-30 08:28:38;92%;96%;;0;0;Normal;100.3;;47.1;29123.0;22813.0;2426.9;2020-03-30 08:25:00;2020-03-30 08:35:00;true;641.0;32.0;No weather;
2020-03-31 00:01:31;2020-03-31 08:11:50;88%;95%;;0;0;Normal;100.6;;62.2;29418.2;24319.0;588.4;2020-03-31 08:25:00;2020-03-31 08:35:00;true;2978.0;32.0;No weather;
2020-04-06 00:04:55;2020-04-06 07:46:50;90%;0%;;0;0;Normal;100.6;;40.3;27715.7;22265.0;4526.9;2020-04-06 07:45:00;2020-04-06 07:55:00;true;3737.0;32.0;No weather;
2020-04-09 00:32:40;2020-04-09 08:49:59;93%;87%;;0;0;Normal;99.5;;51.9;29839.4;24368.9;2287.7;2020-04-09 08:40:00;2020-04-09 08:50:00;true;1826.0;32.0;No weather;
2020-04-10 00:16:38;2020-04-10 08:05:36;81%;92%;;0;0;Normal;98.7;;70.5;28137.6;27012.1;562.8;2020-04-10 07:55:00;2020-04-10 08:05:00;true;2592.0;32.0;No weather;
2020-04-14 07:22:27;2020-04-14 08:31:22;15%;0%;;0;0;Normal;100.9;;0.0;4135.8;4053.1;82.7;2020-04-14 08:25:00;2020-04-14 08:35:00;true;186.0;32.0;No weather;
2020-04-17 00:32:21;2020-04-17 08:07:33;83%;-46%;;0;0;Normal;101.4;;57.3;27311.8;23488.2;1547.7;2020-04-17 08:00:00;2020-04-17 08:10:00;true;3657.0;32.0;No weather;
2020-04-24 00:27:05;2020-04-24 08:02:28;85%;37%;;0;0;Normal;100.3;;51.3;27323.0;23953.2;2641.2;2020-04-24 08:00:00;2020-04-24 08:10:00;true;2384.0;32.0;No weather;
2020-04-27 08:20:23;2020-04-27 08:45:49;5%;0%;;0;0;Normal;100.2;;0.0;1526.3;1495.8;30.5;2020-04-27 08:35:00;2020-04-27 08:45:00;true;0.0;32.0;No weather;
2020-05-01 00:47:36;2020-05-01 08:13:07;81%;-42%;;0;0;Normal;99.8;;58.5;26730.2;24413.6;534.6;2020-05-01 08:15:00;2020-05-01 08:25:00;true;2028.0;32.0;No weather;
2020-05-05 00:46:08;2020-05-05 08:33:02;85%;0%;;0;0;Normal;100.4;;57.6;28013.5;25118.7;560.3;2020-05-05 08:50:00;2020-05-05 09:00:00;true;1188.0;32.0;No weather;
2020-05-07 01:13:38;2020-05-07 08:54:48;89%;93%;;0;0;Normal;99.9;;43.0;27669.9;22689.3;2029.1;2020-05-07 08:50:00;2020-05-07 09:00:00;true;2136.0;32.0;No weather;
2020-05-08 00:42:24;2020-05-08 08:18:03;84%;92%;;0;0;Normal;100.0;;55.9;27339.6;22418.5;1822.6;2020-05-08 08:35:00;2020-05-08 08:45:00;true;837.0;32.0;No weather;
2020-05-12 00:40:44;2020-05-12 08:39:51;88%;0%;;0;0;Normal;100.5;;54.6;28747.8;26160.5;575.0;2020-05-12 08:35:00;2020-05-12 08:45:00;true;2457.0;32.0;No weather;
2020-05-14 08:06:45;2020-05-14 08:57:37;11%;-41%;;0;0;Normal;101.8;;0.0;3052.1;2991.1;61.0;2020-05-14 08:50:00;2020-05-14 09:00:00;true;146.0;32.0;No weather;
2020-05-15 01:01:33;2020-05-15 08:31:58;87%;96%;;0;0;Normal;100.7;;41.0;27025.1;22611.0;1351.3;2020-05-15 08:30:00;2020-05-15 08:40:00;true;506.0;32.0;No weather;
2020-05-19 23:33:07;2020-05-20 06:49:58;81%;0%;;0;0;Normal;101.9;;53.4;26210.8;21929.7;4281.1;2020-05-20 06:50:00;2020-05-20 07:00:00;true;3306.0;32.0;No weather;
2020-05-28 01:04:04;2020-05-28 08:59:25;89%;0%;;0;0;Normal;101.4;;50.5;28520.6;22626.4;2281.7;2020-05-28 08:50:00;2020-05-28 09:00:00;true;221.0;32.0;No weather;
2020-05-29 00:15:03;2020-05-29 08:14:19;89%;87%;;0;0;Normal;100.9;;51.8;28755.9;23388.1;1725.4;2020-05-29 08:10:00;2020-05-29 08:20:00;true;801.0;32.0;No weather;
2020-06-01 07:21:10;2020-06-01 08:24:22;14%;0%;;0;0;Normal;101.6;;0.0;3792.7;3716.9;75.9;2020-06-01 08:20:00;2020-06-01 08:30:00;true;98.0;32.0;No weather;
2020-06-03 00:41:34;2020-06-03 08:44:34;88%;-47%;;0;0;Normal;100.0;;56.8;28979.3;26467.8;2511.5;2020-06-03 08:40:00;2020-06-03 08:50:00;true;1559.0;32.0;No weather;
2020-06-04 01:12:20;2020-06-04 08:35:27;85%;24%;;0;0;Normal;99.8;;43.5;26586.5;21623.6;2215.5;2020-06-04 08:40:00;2020-06-04 08:50:00;true;231.0;32.0;No weather;
2020-06-05 00:12:58;2020-06-05 08:35:53;79%;46%;;0;0;Normal;100.5;;93.3;30175.1;24643.0;4828.0;2020-06-05 08:30:00;2020-06-05 08:40:00;true;467.0;32.0;No weather;
2020-06-08 00:43:25;2020-06-08 08:17:12;87%;93%;;0;0;Normal;100.7;;43.0;27227.1;22417.0;2268.9;2020-06-08 08:20:00;2020-06-08 08:30:00;true;1342.0;32.0;No weather;
2020-06-09 00:45:11;2020-06-09 08:39:09;87%;97%;;0;0;Normal;100.6;;55.2;28437.4;24930.2;1895.8;2020-06-09 08:35:00;2020-06-09 08:45:00;true;2460.0;32.0;No weather;
2020-06-10 00:23:42;2020-06-10 08:16:14;89%;95%;;0;0;Normal;100.4;;48.1;28351.4;24760.2;3591.2;2020-06-10 08:25:00;2020-06-10 08:35:00;true;346.0;32.0;No weather;
2020-06-11 00:11:12;2020-06-11 08:32:00;92%;96%;;0;0;Normal;100.5;;56.2;30048.3;26242.2;2203.5;2020-06-11 08:30:00;2020-06-11 08:40:00;true;869.0;32.0;No weather;
2020-06-12 01:07:42;2020-06-12 08:31:10;82%;94%;;0;0;Normal;100.9;;53.2;26607.7;20754.0;1862.5;2020-06-12 08:30:00;2020-06-12 08:40:00;true;226.0;32.0;No weather;
2020-06-15 23:26:54;2020-06-16 07:05:14;84%;0%;;0;0;Normal;101.9;;55.1;27500.1;23741.7;3758.3;2020-06-16 07:05:00;2020-06-16 07:15:00;true;327.0;32.0;No weather;
2020-06-16 23:41:00;2020-06-17 07:18:39;85%;96%;;0;0;Normal;101.7;;53.0;27459.0;23614.7;2105.2;2020-06-17 07:10:00;2020-06-17 07:20:00;true;258.0;32.0;No weather;
2020-06-18 00:08:27;2020-06-18 07:09:14;76%;96%;;0;0;Normal;101.3;;59.7;25246.4;22048.5;504.9;2020-06-18 07:15:00;2020-06-18 07:25:00;true;1095.0;32.0;No weather;
2020-06-19 00:33:18;2020-06-19 08:23:48;90%;92%;;0;0;Normal;101.2;;44.1;28229.9;24277.7;1129.2;2020-06-19 08:20:00;2020-06-19 08:30:00;true;1759.0;32.0;No weather;
2020-06-21 23:46:38;2020-06-22 07:43:55;89%;88%;;0;0;Normal;100.6;;50.5;28637.7;22146.5;1718.3;2020-06-22 07:35:00;2020-06-22 07:45:00;true;85.0;32.0;No weather;
2020-06-23 00:12:49;2020-06-23 08:44:57;97%;88%;;0;0;Normal;100.2;;48.2;30727.9;26323.6;614.6;2020-06-23 08:35:00;2020-06-23 08:45:00;true;357.0;32.0;No weather;
2020-06-24 00:56:04;2020-06-24 08:41:54;86%;91%;;0;0;Normal;99.5;;55.1;27949.6;24036.7;1118.0;2020-06-24 08:35:00;2020-06-24 08:45:00;true;841.0;32.0;No weather;
2020-06-25 01:09:44;2020-06-25 08:37:29;82%;93%;;0;0;Normal;100.2;;54.4;26864.6;21939.4;2238.7;2020-06-25 08:35:00;2020-06-25 08:45:00;true;0.0;32.0;No weather;
2020-06-26 01:41:21;2020-06-26 08:24:14;77%;95%;;0;0;Normal;100.5;;44.2;24173.0;22722.7;1450.4;2020-06-26 08:40:00;2020-06-26 08:50:00;true;1621.0;32.0;No weather;
2020-06-29 01:11:05;2020-06-29 08:42:06;85%;93%;;0;0;Normal;99.8;;46.9;27061.0;20385.9;3066.9;2020-06-29 08:40:00;2020-06-29 08:50:00;true;443.0;32.0;No weather;
2020-06-29 23:43:43;2020-06-30 07:05:16;85%;74%;;0;0;Normal;100.3;;42.5;26493.8;23491.1;2296.1;2020-06-30 07:00:00;2020-06-30 07:10:00;true;726.0;32.0;No weather;
2020-07-01 00:43:51;2020-07-01 08:51:54;94%;76%;;0;0;Normal;100.3;;43.0;29283.0;24207.3;2928.3;2020-07-01 08:45:00;2020-07-01 08:55:00;true;418.0;32.0;No weather;
2020-07-02 00:16:43;2020-07-02 08:02:24;60%;80%;;0;0;Normal;100.9;;132.7;27940.8;25333.0;2607.8;2020-07-02 08:20:00;2020-07-02 08:30:00;true;68.0;32.0;No weather;
2020-07-03 00:15:45;2020-07-03 08:34:49;68%;87%;;0;0;Normal;100.7;;120.9;29943.8;26550.2;2195.9;2020-07-03 08:55:00;2020-07-03 09:05:00;true;814.0;32.0;No weather;
2020-07-06 00:31:40;2020-07-06 08:26:56;89%;97%;;0;0;Normal;100.6;;48.4;28515.8;23858.3;3517.0;2020-07-06 08:50:00;2020-07-06 09:00:00;true;406.0;32.0;No weather;
2020-07-06 23:59:15;2020-07-07 08:47:02;94%;93%;;0;0;Normal;101.1;;61.5;31667.5;28078.5;1900.0;2020-07-07 08:45:00;2020-07-07 08:55:00;true;133.0;32.0;No weather;
2020-07-08 00:15:24;2020-07-08 07:42:01;81%;91%;;0;0;Normal;100.8;;58.6;26796.6;22062.5;535.9;2020-07-08 07:40:00;2020-07-08 07:50:00;true;0.0;32.0;No weather;
2020-07-08 23:45:51;2020-07-09 07:19:08;81%;91%;;0;0;Normal;100.6;;60.8;27196.9;22120.2;1903.8;2020-07-09 07:20:00;2020-07-09 07:30:00;true;790.0;32.0;No weather;
2020-07-10 00:44:31;2020-07-10 08:16:34;89%;71%;;0;0;Normal;100.7;;36.6;27122.6;25676.0;1446.5;2020-07-10 08:25:00;2020-07-10 08:35:00;false;0.0;32.0;No weather;
2020-07-13 08:12:39;2020-07-13 08:43:36;7%;0%;;0;0;Normal;100.0;;0.0;1856.8;1819.7;37.1;2020-07-13 08:40:00;2020-07-13 08:50:00;true;0.0;32.0;No weather;
2020-07-13 23:50:36;2020-07-14 08:18:02;93%;0%;;0;0;Normal;100.3;;55.2;30446.0;26082.0;2029.7;2020-07-14 08:35:00;2020-07-14 08:45:00;true;869.0;32.0;No weather;
2020-07-14 23:58:51;2020-07-15 07:10:57;82%;90%;;0;0;Normal;100.9;;45.6;25926.2;21950.9;2938.3;2020-07-15 07:05:00;2020-07-15 07:15:00;true;2566.0;32.0;No weather;
2020-07-15 23:35:53;2020-07-16 07:13:41;82%;93%;;0;0;Normal;101.5;;61.9;27468.2;24812.9;2655.3;2020-07-16 07:05:00;2020-07-16 07:15:00;true;1064.0;32.0;No weather;
2020-07-16 16:06:35;2020-07-16 16:37:29;7%;48%;;0;0;Normal;101.6;;0.0;1853.8;1816.7;37.1;2020-07-16 16:30:00;2020-07-16 16:40:00;true;61.0;32.0;No weather;
2020-07-17 01:14:27;2020-07-17 08:43:09;81%;87%;;0;0;Normal;101.4;;58.7;26921.7;21268.1;2602.4;2020-07-17 08:35:00;2020-07-17 08:45:00;true;82.0;32.0;No weather;
2020-07-19 23:21:53;2020-07-20 07:19:15;92%;73%;;0;0;Normal;100.2;;42.8;28642.4;22818.5;3628.0;2020-07-20 07:15:00;2020-07-20 07:25:00;true;224.0;32.0;No weather;
2020-07-21 00:09:12;2020-07-21 08:20:38;92%;85%;;0;0;Normal;100.5;;48.9;29485.4;25160.9;1965.7;2020-07-21 08:15:00;2020-07-21 08:25:00;true;174.0;32.0;No weather;
2020-07-22 00:55:38;2020-07-22 08:14:39;0%;54%;;0;0;Normal;100.8;;0.0;0.0;24408.9;526.8;2020-07-22 08:40:00;2020-07-22 08:50:00;false;0.0;32.0;No weather;
2020-07-24 00:23:22;2020-07-24 08:42:54;90%;92%;;0;0;Normal;100.7;;59.5;29972.3;23478.3;1798.3;2020-07-24 08:35:00;2020-07-24 08:45:00;true;1339.0;32.0;No weather;
2020-07-26 23:57:55;2020-07-27 07:21:16;80%;85%;;0;0;Normal;100.4;;58.3;26601.3;24384.6;2216.8;2020-07-27 07:20:00;2020-07-27 07:30:00;true;148.0;32.0;No weather;
2020-07-28 00:19:58;2020-07-28 08:35:51;95%;87%;;0;0;Normal;99.9;;42.7;29753.0;25587.5;595.1;2020-07-28 08:30:00;2020-07-28 08:40:00;true;0.0;32.0;No weather;
2020-07-31 01:26:50;2020-07-31 08:40:49;77%;90%;;0;0;Normal;100.2;;62.8;26039.5;22307.2;1822.8;2020-07-31 08:35:00;2020-07-31 08:45:00;true;139.0;32.0;No weather;
2020-08-03 01:05:22;2020-08-03 08:50:48;86%;96%;;0;0;Normal;100.3;;51.4;27925.7;22712.9;1489.4;2020-08-03 08:50:00;2020-08-03 09:00:00;true;1446.0;32.0;No weather;
2020-08-04 01:06:21;2020-08-04 08:53:05;91%;100%;;0;0;Normal;100.8;;37.7;28003.8;23616.5;3453.8;2020-08-04 08:50:00;2020-08-04 09:00:00;true;252.0;32.0;No weather;
2020-08-04 23:35:01;2020-08-05 06:58:08;83%;85%;;0;0;Normal;100.4;;48.9;26586.7;23750.8;2835.9;2020-08-05 06:55:00;2020-08-05 07:05:00;true;386.0;32.0;No weather;
2020-08-06 00:05:19;2020-08-06 08:58:49;100%;83%;;0;0;Normal;100.9;;39.1;32010.3;28169.1;1280.4;2020-08-06 09:05:00;2020-08-06 09:15:00;true;492.0;32.0;No weather;
2020-08-07 00:52:12;2020-08-07 08:46:29;88%;81%;;0;0;Normal;101.0;;51.0;28456.4;23713.7;3035.3;2020-08-07 08:45:00;2020-08-07 08:55:00;true;0.0;32.0;No weather;
2020-08-09 23:55:41;2020-08-10 07:12:37;82%;79%;;0;0;Normal;100.9;;48.5;26215.8;21060.0;1398.2;2020-08-10 07:10:00;2020-08-10 07:20:00;true;62.0;32.0;No weather;
2020-08-11 00:36:26;2020-08-11 08:23:27;86%;34%;;0;0;Normal;100.6;;52.9;28020.6;22976.9;1961.4;2020-08-11 08:40:00;2020-08-11 08:50:00;false;0.0;32.0;No weather;
2020-08-12 00:41:50;2020-08-12 08:42:39;88%;91%;;0;0;Normal;100.6;;55.5;28848.4;24232.7;1538.6;2020-08-12 08:40:00;2020-08-12 08:50:00;true;113.0;32.0;No weather;
2020-08-13 01:19:27;2020-08-13 08:46:19;83%;92%;;0;0;Normal;100.9;;51.3;26811.0;23415.0;1608.7;2020-08-13 08:40:00;2020-08-13 08:50:00;true;915.0;32.0;No weather;
2020-08-14 00:53:54;2020-08-14 08:40:32;86%;95%;;0;0;Normal;100.8;;52.2;27998.7;23332.2;4013.1;2020-08-14 08:30:00;2020-08-14 08:40:00;true;499.0;32.0;No weather;
2020-08-17 07:56:55;2020-08-17 08:45:11;10%;0%;;0;0;Normal;100.5;;0.0;2896.6;2838.7;57.9;2020-08-17 08:35:00;2020-08-17 08:45:00;true;0.0;32.0;No weather;
2020-08-18 00:22:26;2020-08-18 08:38:56;92%;0%;;0;0;Normal;100.2;;49.8;29789.7;24824.7;2879.7;2020-08-18 08:35:00;2020-08-18 08:45:00;true;242.0;32.0;No weather;
2020-08-18 23:46:51;2020-08-19 07:18:28;79%;84%;;0;0;Normal;100.3;;64.9;27096.4;23031.9;4064.5;2020-08-19 07:15:00;2020-08-19 07:25:00;true;1283.0;32.0;No weather;
2020-08-19 23:38:20;2020-08-20 06:27:18;79%;88%;;0;0;Normal;100.7;;40.0;24538.4;21266.7;2781.0;2020-08-20 06:35:00;2020-08-20 06:45:00;true;3864.0;32.0;No weather;
2020-08-20 22:51:05;2020-08-21 07:33:38;66%;87%;;0;0;Normal;101.4;;132.4;31353.7;25501.0;5121.1;2020-08-21 08:25:00;2020-08-21 08:35:00;true;0.0;32.0;No weather;
2020-08-24 22:48:35;2020-08-25 05:15:35;0%;0%;;0;0;Normal;100.5;;0.0;0.0;19350.3;3870.1;2020-08-25 05:55:00;2020-08-25 06:05:00;false;0.0;32.0;No weather;
2020-08-26 00:18:25;2020-08-26 08:27:50;92%;61%;;0;0;Normal;100.3;;48.6;29365.4;24862.7;2153.5;2020-08-26 08:55:00;2020-08-26 09:05:00;true;983.0;32.0;No weather;
2020-08-27 00:52:01;2020-08-27 08:49:06;90%;77%;;0;0;Normal;100.3;;45.5;28625.7;28053.2;572.5;2020-08-27 08:55:00;2020-08-27 09:05:00;true;110.0;32.0;No weather;
2020-08-28 00:39:19;2020-08-28 08:32:01;86%;83%;;0;0;Normal;99.9;;56.7;28362.6;23162.8;1985.4;2020-08-28 08:55:00;2020-08-28 09:05:00;true;88.0;32.0;No weather;
2020-08-30 23:41:53;2020-08-31 07:04:15;84%;80%;;0;0;Normal;100.5;;44.2;26542.0;22472.2;2919.6;2020-08-31 07:00:00;2020-08-31 07:10:00;true;2340.0;32.0;No weather;
2020-09-01 00:06:46;2020-09-01 07:15:32;77%;95%;;0;0;Normal;101.0;;60.2;25726.0;23753.6;514.5;2020-09-01 07:05:00;2020-09-01 07:15:00;true;2976.0;32.0;No weather;
2020-09-02 01:18:16;2020-09-02 09:03:22;85%;85%;;0;0;Normal;100.9;;55.6;27905.9;22975.9;558.1;2020-09-02 09:00:00;2020-09-02 09:10:00;true;382.0;32.0;No weather;
2020-09-03 01:10:27;2020-09-03 08:35:04;82%;88%;;0;0;Normal;99.9;;53.2;26676.9;23475.6;1600.6;2020-09-03 08:40:00;2020-09-03 08:50:00;true;0.0;32.0;No weather;
2020-09-04 01:06:38;2020-09-04 09:00:59;85%;89%;;0;0;Normal;99.9;;60.2;28460.5;25993.9;569.2;2020-09-04 08:50:00;2020-09-04 09:00:00;true;473.0;32.0;No weather;
2020-09-05 01:07:50;2020-09-05 08:29:22;84%;95%;;0;0;Normal;100.9;;45.1;26491.1;21899.3;1854.4;2020-09-05 08:40:00;2020-09-05 08:50:00;true;320.0;32.0;No weather;
2020-09-06 23:42:09;2020-09-07 07:45:52;77%;89%;;0;0;Normal;101.1;;86.2;29023.3;25830.8;2612.1;2020-09-07 07:45:00;2020-09-07 07:55:00;true;409.0;32.0;No weather;
2020-09-07 22:30:33;2020-09-08 06:33:28;79%;81%;;0;0;Normal;97.5;;79.7;28974.3;24821.3;2028.2;2020-09-08 06:35:00;2020-09-08 06:45:00;true;0.0;32.0;No weather;
2020-09-14 00:33:09;2020-09-14 07:49:03;83%;0%;;0;0;Normal;100.8;;44.2;26153.9;23712.9;2441.0;2020-09-14 08:50:00;2020-09-14 09:00:00;true;0.0;32.0;No weather;
2020-09-15 01:01:24;2020-09-15 08:51:39;90%;87%;;0;0;Normal;101.5;;41.5;28215.3;25017.6;564.3;2020-09-15 08:50:00;2020-09-15 09:00:00;true;3045.9;32.0;No weather;
